problem,domain,solver,solved,plan_length,plan_cost,expanded,reopened,evaluated,evaluations,generated,dead_ends,search_time,total_time
p02.pddl,pegsol-sat11-strips,5,1,24,10,2599,0,3589,3589,6156,989,0.015442,0.018507
p03.pddl,pegsol-sat11-strips,5,1,28,14,17681,0,24982,24982,42071,7300,0.14282,0.14282
p04.pddl,pegsol-sat11-strips,5,1,27,13,415,0,553,553,1015,137,0.0,0.003434
p05.pddl,pegsol-sat11-strips,5,1,26,12,77,0,95,95,229,17,0.0,0.0
p06.pddl,pegsol-sat11-strips,5,1,23,9,264,0,343,343,778,78,0.0,0.002217
p07.pddl,pegsol-sat11-strips,5,1,28,13,128,0,149,149,403,20,0.0,0.002516
p08.pddl,pegsol-sat11-strips,5,1,30,15,100,0,120,120,279,19,0.0,0.002388
p09.pddl,pegsol-sat11-strips,5,1,29,12,317,0,405,405,870,87,0.003932,0.003932
p10.pddl,pegsol-sat11-strips,5,1,25,10,473,0,603,603,1286,129,0.003856,0.006518
p11.pddl,pegsol-sat11-strips,5,1,28,13,6742,0,9452,9452,17001,2709,0.053973,0.053973
p12.pddl,pegsol-sat11-strips,5,1,28,12,1553,0,2141,2141,3819,587,0.011654,0.011654
p13.pddl,pegsol-sat11-strips,5,1,22,10,1001,0,1302,1302,2688,300,0.003916,0.006354
p14.pddl,pegsol-sat11-strips,5,1,31,14,6757,0,9086,9086,16681,2328,0.038628,0.040688
p15.pddl,pegsol-sat11-strips,5,1,21,8,433,0,615,615,1149,181,0.003916,0.005879
p16.pddl,pegsol-sat11-strips,5,1,30,12,3951,0,5394,5394,9880,1442,0.026978,0.028796
p17.pddl,pegsol-sat11-strips,5,1,34,13,3749,0,4830,4830,9028,1080,0.019312,0.021833
p18.pddl,pegsol-sat11-strips,5,1,44,21,18971,0,24647,24647,46104,5675,0.13115,0.132895
p19.pddl,pegsol-sat11-strips,5,1,44,18,983,0,1232,1232,2669,248,0.007772,0.007772
p20.pddl,pegsol-sat11-strips,5,1,57,27,5298183,0,6742324,6742324,12048105,1444140,51.340294,51.340294
p01.pddl,recharging-robots-sat23-strips,5,1,16,16,88887,0,173459,173459,918299,84571,17.739779,17.810791
p02.pddl,recharging-robots-sat23-strips,5,1,21,21,253523,0,382725,382725,3092738,129201,139.532301,139.906536
p03.pddl,recharging-robots-sat23-strips,5,1,24,24,10574,0,14120,14120,144705,3545,18.631283,20.08944
p04.pddl,recharging-robots-sat23-strips,5,1,21,21,32,0,34,34,896,1,0.127297,2.521061
p05.pddl,recharging-robots-sat23-strips,5,0,,,,,,,,,,
p06.pddl,recharging-robots-sat23-strips,5,1,13,10,3307,0,6093,6093,22409,2785,0.161918,0.192764
p07.pddl,recharging-robots-sat23-strips,5,1,34,28,487546,0,754520,754520,3763939,266973,222.35655,222.745277
p08.pddl,recharging-robots-sat23-strips,5,1,27,18,147185,0,251263,251263,1116251,104077,47.402658,47.613665
p09.pddl,recharging-robots-sat23-strips,5,1,10,6,39,0,40,40,349,0,0.00767,0.273348
p10.pddl,recharging-robots-sat23-strips,5,0,,,,,,,,,,
p11.pddl,recharging-robots-sat23-strips,5,0,,,,,,,,,,
p12.pddl,recharging-robots-sat23-strips,5,1,19,11,402,0,523,523,4085,120,0.242635,0.896978
p13.pddl,recharging-robots-sat23-strips,5,0,,,,,,,,,,
p14.pddl,recharging-robots-sat23-strips,5,1,11,8,25,0,26,26,361,0,0.046204,1.507375
p15.pddl,recharging-robots-sat23-strips,5,0,,,,,,,,,,
p16.pddl,recharging-robots-sat23-strips,5,0,,,,,,,,,,
p17.pddl,recharging-robots-sat23-strips,5,1,23,17,170,0,173,173,1967,2,1.400108,6.707439
p18.pddl,recharging-robots-sat23-strips,5,0,,,,,,,,,,
p19.pddl,recharging-robots-sat23-strips,5,0,,,,,,,,,,
p01.pddl,ricochet-robots-sat23-strips,5,1,78,14,642785,0,642786,642786,948013,0,40.753036,40.786389
p02.pddl,ricochet-robots-sat23-strips,5,1,192,26,175494,0,175495,175495,264695,0,10.1219,10.148922
p03.pddl,ricochet-robots-sat23-strips,5,1,136,18,69365,0,69366,69366,103476,0,4.559021,4.588728
p04.pddl,ricochet-robots-sat23-strips,5,0,,,,,,,,,,
p05.pddl,ricochet-robots-sat23-strips,5,1,163,21,552984,0,552985,552985,791442,0,35.955382,35.982012
p06.pddl,ricochet-robots-sat23-strips,5,1,142,20,785718,0,785719,785719,1133395,0,53.837827,53.864551
p07.pddl,ricochet-robots-sat23-strips,5,1,142,21,1736099,0,1736100,1736100,2573480,0,113.97533,114.002005
p08.pddl,ricochet-robots-sat23-strips,5,1,126,20,1078132,0,1078133,1078133,1623592,0,62.166076,62.195201
p09.pddl,ricochet-robots-sat23-strips,5,0,,,,,,,,,,
p10.pddl,ricochet-robots-sat23-strips,5,0,,,,,,,,,,
p11.pddl,ricochet-robots-sat23-strips,5,0,,,,,,,,,,
p12.pddl,ricochet-robots-sat23-strips,5,0,,,,,,,,,,
p13.pddl,ricochet-robots-sat23-strips,5,1,162,24,246885,0,246886,246886,381709,0,17.050782,17.085403
p14.pddl,ricochet-robots-sat23-strips,5,0,,,,,,,,,,
p15.pddl,ricochet-robots-sat23-strips,5,0,,,,,,,,,,
p16.pddl,ricochet-robots-sat23-strips,5,0,,,,,,,,,,
p17.pddl,ricochet-robots-sat23-strips,5,0,,,,,,,,,,
p18.pddl,ricochet-robots-sat23-strips,5,1,132,15,1103708,0,1103709,1103709,1484085,0,97.582064,97.622242
p19.pddl,ricochet-robots-sat23-strips,5,1,138,16,485633,0,485634,485634,677707,0,51.422671,51.467636
p20.pddl,ricochet-robots-sat23-strips,5,0,,,,,,,,,,
p01.pddl,scanalyzer-3d-sat08-strips,5,1,12,24,28,0,29,29,504,0,0.0,0.003486
p02.pddl,scanalyzer-3d-sat08-strips,5,1,14,26,25,0,26,26,300,0,0.0,0.003323
p03.pddl,scanalyzer-3d-sat08-strips,5,1,26,38,81,0,82,82,810,0,0.0,0.002263
p04.pddl,scanalyzer-3d-sat08-strips,5,1,16,32,52,0,53,53,1664,0,0.0,0.005947
p05.pddl,scanalyzer-3d-sat08-strips,5,1,20,36,51,0,52,52,1020,0,0.0,0.0032
p06.pddl,scanalyzer-3d-sat08-strips,5,1,38,54,186,0,187,187,3162,0,0.003809,0.006798
p07.pddl,scanalyzer-3d-sat08-strips,5,1,22,42,88,0,89,89,4400,0,0.003827,0.015454
p08.pddl,scanalyzer-3d-sat08-strips,5,1,26,46,92,0,93,93,2760,0,0.0,0.007799
p09.pddl,scanalyzer-3d-sat08-strips,5,1,50,70,356,0,357,357,9256,0,0.007711,0.014758
p10.pddl,scanalyzer-3d-sat08-strips,5,1,26,50,129,0,130,130,9288,0,0.00766,0.032361
p11.pddl,scanalyzer-3d-sat08-strips,5,1,32,56,152,0,153,153,6384,0,0.007658,0.022379
p12.pddl,scanalyzer-3d-sat08-strips,5,1,62,86,607,0,608,608,22459,0,0.026818,0.036871
p13.pddl,scanalyzer-3d-sat08-strips,5,1,32,60,189,0,190,190,18522,0,0.026816,0.070973
p14.pddl,scanalyzer-3d-sat08-strips,5,1,38,66,235,0,236,236,13160,0,0.019154,0.044524
p15.pddl,scanalyzer-3d-sat08-strips,5,1,74,102,955,0,956,956,47750,0,0.072778,0.095774
p16.pddl,scanalyzer-3d-sat08-strips,5,1,36,68,251,0,252,252,32128,0,0.053631,0.144501
p17.pddl,scanalyzer-3d-sat08-strips,5,1,44,76,345,0,346,346,24840,0,0.049792,0.094534
p18.pddl,scanalyzer-3d-sat08-strips,5,1,86,118,1416,0,1417,1417,92040,0,0.191539,0.233792
p19.pddl,scanalyzer-3d-sat08-strips,5,1,42,78,341,0,342,342,55242,0,0.111097,0.252218
p20.pddl,scanalyzer-3d-sat08-strips,5,1,50,86,486,0,487,487,43740,0,0.099606,0.172524
p21.pddl,scanalyzer-3d-sat08-strips,5,1,98,134,2006,0,2007,2007,164492,0,0.394647,0.465704
p22.pddl,scanalyzer-3d-sat08-strips,5,1,5,13,6,0,7,7,12,0,0.0,0.002677
p23.pddl,scanalyzer-3d-sat08-strips,5,1,5,13,6,0,7,7,12,0,0.0,0.003636
p24.pddl,scanalyzer-3d-sat08-strips,5,1,5,13,6,0,7,7,12,0,0.0,0.003961
p25.pddl,scanalyzer-3d-sat08-strips,5,1,10,26,21,0,22,22,168,0,0.007667,0.176392
p26.pddl,scanalyzer-3d-sat08-strips,5,1,38,54,688,0,689,689,4128,0,0.191695,0.326013
p27.pddl,scanalyzer-3d-sat08-strips,5,1,46,62,1064,0,1065,1065,5320,0,0.287417,0.406322
p28.pddl,scanalyzer-3d-sat08-strips,5,1,43,67,712,0,713,713,12816,0,9.201655,12.100543
p29.pddl,scanalyzer-3d-sat08-strips,5,1,75,99,758,0,759,759,9096,0,8.287538,10.587807
p30.pddl,scanalyzer-3d-sat08-strips,5,1,95,119,1250,0,1251,1251,12500,0,12.228884,14.273169
p01.pddl,scanalyzer-sat11-strips,5,1,10,26,21,0,22,22,168,0,0.007657,0.187833
p02.pddl,scanalyzer-sat11-strips,5,1,26,50,129,0,130,130,9288,0,0.0115,0.034575
p03.pddl,scanalyzer-sat11-strips,5,1,38,54,186,0,187,187,3162,0,0.0,0.003804
p04.pddl,scanalyzer-sat11-strips,5,1,50,70,356,0,357,357,9256,0,0.011497,0.019146
p05.pddl,scanalyzer-sat11-strips,5,1,32,60,189,0,190,190,18522,0,0.026814,0.070648
p06.pddl,scanalyzer-sat11-strips,5,1,38,54,688,0,689,689,4128,0,0.195442,0.322005
p07.pddl,scanalyzer-sat11-strips,5,1,36,68,251,0,252,252,32128,0,0.057461,0.143669
p08.pddl,scanalyzer-sat11-strips,5,1,46,62,1064,0,1065,1065,5320,0,0.28353,0.390741
p09.pddl,scanalyzer-sat11-strips,5,1,62,86,607,0,608,608,22459,0,0.026819,0.041287
p10.pddl,scanalyzer-sat11-strips,5,1,38,66,235,0,236,236,13160,0,0.022987,0.04604
p11.pddl,scanalyzer-sat11-strips,5,1,74,102,955,0,956,956,47750,0,0.072793,0.094155
p12.pddl,scanalyzer-sat11-strips,5,1,32,56,152,0,153,153,6384,0,0.011501,0.023087
p13.pddl,scanalyzer-sat11-strips,5,1,26,46,92,0,93,93,2760,0,0.003763,0.011012
p14.pddl,scanalyzer-sat11-strips,5,1,44,76,345,0,346,346,24840,0,0.045977,0.091824
p15.pddl,scanalyzer-sat11-strips,5,1,86,118,1416,0,1417,1417,92040,0,0.176218,0.214611
p16.pddl,scanalyzer-sat11-strips,5,1,50,86,486,0,487,487,43740,0,0.103459,0.178442
p17.pddl,scanalyzer-sat11-strips,5,1,98,134,2006,0,2007,2007,164492,0,0.398435,0.471304
p18.pddl,scanalyzer-sat11-strips,5,1,43,67,712,0,713,713,12816,0,9.182788,12.106792
p19.pddl,scanalyzer-sat11-strips,5,1,75,99,758,0,759,759,9096,0,8.182446,10.53389
p20.pddl,scanalyzer-sat11-strips,5,1,95,119,1250,0,1251,1251,12500,0,12.355035,14.408124
p01.pddl,settlers-sat18-strips,5,1,69,520,614,0,615,615,5950,0,0.08045,0.126527
p02.pddl,settlers-sat18-strips,5,1,131,995,443974,0,443975,443975,7297212,0,59.542874,59.590493
p03.pddl,settlers-sat18-strips,5,1,93,730,3493,0,3494,3494,47887,0,0.486639,0.547903
p04.pddl,settlers-sat18-strips,5,1,99,755,6183,0,6184,6184,114524,0,0.881296,0.934996
p05.pddl,settlers-sat18-strips,5,1,182,1415,256049,0,256050,256050,3775406,0,41.95938,42.028002
p06.pddl,settlers-sat18-strips,5,1,173,1340,13697,0,13698,13698,212491,0,2.367427,2.440305
p07.pddl,settlers-sat18-strips,5,0,,,,,,,,,,
p08.pddl,settlers-sat18-strips,5,0,,,,,,,,,,
p09.pddl,settlers-sat18-strips,5,1,84,650,2554,0,2555,2555,33919,0,0.570495,0.67017
p10.pddl,settlers-sat18-strips,5,0,,,,,,,,,,
p11.pddl,settlers-sat18-strips,5,0,,,,,,,,,,
p12.pddl,settlers-sat18-strips,5,0,,,,,,,,,,
p13.pddl,settlers-sat18-strips,5,0,,,,,,,,,,
p14.pddl,settlers-sat18-strips,5,0,,,,,,,,,,
p15.pddl,settlers-sat18-strips,5,1,203,1560,2296,0,2297,2297,18025,0,0.700396,0.963024
p16.pddl,settlers-sat18-strips,5,0,,,,,,,,,,
p17.pddl,settlers-sat18-strips,5,0,,,,,,,,,,
p18.pddl,settlers-sat18-strips,5,0,,,,,,,,,,
p19.pddl,settlers-sat18-strips,5,0,,,,,,,,,,
p20.pddl,settlers-sat18-strips,5,0,,,,,,,,,,
p01.pddl,snake-sat18-strips,5,1,65,65,635,0,642,642,1505,6,0.187205,0.499115
p02.pddl,snake-sat18-strips,5,1,160,160,135691,0,138349,138349,285948,2657,37.585982,37.956764
p03.pddl,snake-sat18-strips,5,1,165,165,201924,0,205606,205606,421467,3681,59.911628,60.341567
p04.pddl,snake-sat18-strips,5,0,,,,,,,,,,
p05.pddl,snake-sat18-strips,5,1,52,52,990,0,994,994,2352,3,0.278824,0.565386
p06.pddl,snake-sat18-strips,5,1,70,70,1248,0,1252,1252,2904,3,0.744798,1.470622
p07.pddl,snake-sat18-strips,5,1,164,164,401439,0,407313,407313,861483,5873,212.373931,213.25955
p08.pddl,snake-sat18-strips,5,0,,,,,,,,,,
p09.pddl,snake-sat18-strips,5,0,,,,,,,,,,
p10.pddl,snake-sat18-strips,5,0,,,,,,,,,,
p11.pddl,snake-sat18-strips,5,0,,,,,,,,,,
p12.pddl,snake-sat18-strips,5,0,,,,,,,,,,
p13.pddl,snake-sat18-strips,5,0,,,,,,,,,,
p14.pddl,snake-sat18-strips,5,0,,,,,,,,,,
p15.pddl,snake-sat18-strips,5,0,,,,,,,,,,
p16.pddl,snake-sat18-strips,5,0,,,,,,,,,,
p17.pddl,snake-sat18-strips,5,0,,,,,,,,,,
p18.pddl,snake-sat18-strips,5,0,,,,,,,,,,
p19.pddl,snake-sat18-strips,5,0,,,,,,,,,,
p20.pddl,snake-sat18-strips,5,0,,,,,,,,,,
p01.pddl,sokoban-sat08-strips,5,1,35,9,102,0,109,109,276,6,0.0,0.001663
p02.pddl,sokoban-sat08-strips,5,1,125,33,1687,0,1807,1807,4670,119,0.011537,0.011537
p03.pddl,sokoban-sat08-strips,5,1,35,9,195,0,228,228,530,32,0.003627,0.003627
p04.pddl,sokoban-sat08-strips,5,1,140,37,13903,0,15524,15524,40840,1620,0.118375,0.118375
p05.pddl,sokoban-sat08-strips,5,1,127,30,6111,0,6913,6913,16194,801,0.045757,0.047696
p06.pddl,sokoban-sat08-strips,5,1,188,46,12889,0,14270,14270,34698,1380,0.106816,0.109507
p07.pddl,sokoban-sat08-strips,5,1,99,37,3395,0,3643,3643,9048,247,0.026766,0.026766
p08.pddl,sokoban-sat08-strips,5,1,234,54,10198,0,10748,10748,26614,549,0.068643,0.072607
p09.pddl,sokoban-sat08-strips,5,1,342,55,64210,0,67025,67025,159703,2814,0.625712,0.629665
p10.pddl,sokoban-sat08-strips,5,1,429,2,432,0,433,433,863,0,0.003797,0.007774
p11.pddl,sokoban-sat08-strips,5,1,60,10,692,0,805,805,1863,112,0.015257,0.021115
p12.pddl,sokoban-sat08-strips,5,1,256,72,25464,0,26945,26945,71535,1480,0.2785,0.282398
p13.pddl,sokoban-sat08-strips,5,1,128,39,20638,0,24491,24491,60022,3852,0.198463,0.199746
p14.pddl,sokoban-sat08-strips,5,1,441,76,100909,0,110045,110045,272547,9135,0.999626,1.003531
p15.pddl,sokoban-sat08-strips,5,1,189,47,4686223,0,5087389,5087389,12534206,401165,54.27863,54.280651
p16.pddl,sokoban-sat08-strips,5,1,305,43,20990,0,23015,23015,61089,2024,0.251722,0.253342
p17.pddl,sokoban-sat08-strips,5,1,203,41,101455,0,106625,106625,241082,5169,1.075169,1.079125
p18.pddl,sokoban-sat08-strips,5,1,217,61,405474,0,424970,424970,1080459,19495,4.087284,4.091238
p19.pddl,sokoban-sat08-strips,5,0,,,,,,,,,,
p20.pddl,sokoban-sat08-strips,5,0,,,,,,,,,,
p21.pddl,sokoban-sat08-strips,5,1,254,63,80708,0,88037,88037,239859,7328,1.055236,1.059124
p22.pddl,sokoban-sat08-strips,5,1,473,80,318866,0,337626,337626,838311,18759,3.688745,3.692732
p23.pddl,sokoban-sat08-strips,5,1,297,66,46969,0,49163,49163,121204,2193,0.487357,0.491078
p24.pddl,sokoban-sat08-strips,5,1,193,53,245819,0,264246,264246,624888,18426,2.886177,2.886177
p25.pddl,sokoban-sat08-strips,5,1,231,86,30054,0,33749,33749,80151,3694,0.369791,0.369791
p26.pddl,sokoban-sat08-strips,5,1,496,85,1062512,0,1130935,1130935,2873215,68422,15.562231,15.564687
p27.pddl,sokoban-sat08-strips,5,1,87,24,262097,0,274919,274919,811174,12821,5.256276,5.263131
p28.pddl,sokoban-sat08-strips,5,1,472,117,687813,0,719008,719008,1855838,31194,11.471589,11.473438
p29.pddl,sokoban-sat08-strips,5,1,501,76,3022536,0,3285878,3285878,7460763,263341,37.284361,37.28834
p30.pddl,sokoban-sat08-strips,5,1,516,114,1078425,0,1129051,1129051,2927839,50625,12.746677,12.750581
p01.pddl,sokoban-sat11-strips,5,1,231,86,30054,0,33749,33749,80151,3694,0.373364,0.377155
p02.pddl,sokoban-sat11-strips,5,1,234,54,10198,0,10748,10748,26614,549,0.076175,0.080103
p03.pddl,sokoban-sat11-strips,5,1,203,41,101455,0,106625,106625,241082,5169,1.036308,1.038217
p04.pddl,sokoban-sat11-strips,5,1,305,43,20990,0,23015,23015,61089,2024,0.247717,0.24947
p05.pddl,sokoban-sat11-strips,5,1,441,76,100909,0,110045,110045,272547,9135,0.994373,0.998352
p06.pddl,sokoban-sat11-strips,5,1,256,72,25464,0,26945,26945,71535,1480,0.278094,0.281773
p07.pddl,sokoban-sat11-strips,5,1,128,39,20638,0,24491,24491,60022,3852,0.190488,0.19443
p08.pddl,sokoban-sat11-strips,5,1,473,80,318866,0,337626,337626,838311,18759,3.680853,3.684818
p09.pddl,sokoban-sat11-strips,5,1,429,2,432,0,433,433,863,0,0.007613,0.011175
p10.pddl,sokoban-sat11-strips,5,1,297,66,46969,0,49163,49163,121204,2193,0.483928,0.487899
p11.pddl,sokoban-sat11-strips,5,1,472,117,687813,0,719008,719008,1855838,31194,11.542122,11.545997
p12.pddl,sokoban-sat11-strips,5,1,217,61,405474,0,424970,424970,1080459,19495,4.115761,4.118845
p13.pddl,sokoban-sat11-strips,5,1,87,24,262097,0,274919,274919,811174,12821,5.275823,5.281959
p14.pddl,sokoban-sat11-strips,5,1,193,53,245819,0,264246,264246,624888,18426,2.84369,2.84611
p15.pddl,sokoban-sat11-strips,5,1,516,114,1078425,0,1129051,1129051,2927839,50625,12.864138,12.864138
p16.pddl,sokoban-sat11-strips,5,0,,,,,,,,,,
p17.pddl,sokoban-sat11-strips,5,1,496,85,1062512,0,1130935,1130935,2873215,68422,15.521058,15.524989
p18.pddl,sokoban-sat11-strips,5,1,501,76,3022536,0,3285878,3285878,7460763,263341,36.954041,36.957352
p19.pddl,sokoban-sat11-strips,5,1,189,47,4686223,0,5087389,5087389,12534206,401165,54.401393,54.405341
p20.pddl,sokoban-sat11-strips,5,0,,,,,,,,,,
p01.pddl,spider-sat18-strips,5,1,271,42,1103,0,1231,1231,1899,127,1.362754,1.652175
p02.pddl,spider-sat18-strips,5,1,309,57,2085,0,2232,2232,3147,146,4.899053,5.439139
p03.pddl,spider-sat18-strips,5,1,433,64,3609,0,3789,3789,6070,179,9.381653,10.044367
p04.pddl,spider-sat18-strips,5,1,366,58,5761,0,6308,6308,9774,546,33.362144,34.533692
p05.pddl,spider-sat18-strips,5,1,561,92,22110,0,23641,23641,38334,1530,245.383895,247.319702
p06.pddl,spider-sat18-strips,5,1,659,117,8847,0,9586,9586,14192,738,114.86925,117.065441
p07.pddl,spider-sat18-strips,5,1,204,37,16557,0,21509,21509,25678,4951,10.592654,10.722275
p08.pddl,spider-sat18-strips,5,1,218,44,1082,0,1230,1230,1875,147,1.327881,1.624786
p09.pddl,spider-sat18-strips,5,1,248,45,1495,0,1611,1611,2583,115,3.327629,3.879212
p10.pddl,spider-sat18-strips,5,1,305,51,2092,0,2304,2304,3848,211,5.424119,6.070415
p11.pddl,spider-sat18-strips,5,1,345,66,5264,0,5672,5672,7886,407,26.270618,27.450133
p12.pddl,spider-sat18-strips,5,1,349,54,1447,0,1527,1527,3926,79,15.048249,16.894083
p13.pddl,spider-sat18-strips,5,0,,,,,,,,,,
p14.pddl,spider-sat18-strips,5,1,132,24,352,0,386,386,590,33,0.18231,0.29194
p15.pddl,spider-sat18-strips,5,1,195,38,633,0,690,690,1092,56,0.621195,0.89846
p16.pddl,spider-sat18-strips,5,1,223,42,1018,0,1127,1127,2075,108,2.017204,2.566748
p17.pddl,spider-sat18-strips,5,1,288,50,784,0,850,850,1980,65,1.679017,2.312052
p18.pddl,spider-sat18-strips,5,1,298,49,1503,0,1659,1659,3376,155,6.385948,7.515985
p19.pddl,spider-sat18-strips,5,0,,,,,,,,,,
p20.pddl,spider-sat18-strips,5,1,427,70,5951,0,6486,6486,11759,534,64.045251,66.107557
p01.pddl,termes-sat18-strips,5,1,306,306,43703,0,43704,43704,172423,0,0.513735,0.516967
p02.pddl,termes-sat18-strips,5,1,340,340,36245,0,36246,36246,137110,0,0.407196,0.409542
p03.pddl,termes-sat18-strips,5,1,262,262,1904658,0,1904659,1904659,7181843,0,28.539442,28.543381
p04.pddl,termes-sat18-strips,5,1,424,424,73611,0,73612,73612,281015,0,0.924282,0.924282
p05.pddl,termes-sat18-strips,5,1,390,390,738173,0,738174,738174,2694504,0,10.562694,10.566627
p06.pddl,termes-sat18-strips,5,0,,,,,,,,,,
p07.pddl,termes-sat18-strips,5,1,1052,1052,4017602,0,4017603,4017603,13201115,0,66.797825,66.801767
p08.pddl,termes-sat18-strips,5,0,,,,,,,,,,
p09.pddl,termes-sat18-strips,5,0,,,,,,,,,,
p10.pddl,termes-sat18-strips,5,0,,,,,,,,,,
p11.pddl,termes-sat18-strips,5,1,508,508,78260,0,78261,78261,339503,0,0.767497,0.769613
p12.pddl,termes-sat18-strips,5,1,1874,1874,772394,0,772395,772395,3178291,0,12.382899,12.388881
p13.pddl,termes-sat18-strips,5,1,2516,2516,3117322,0,3117323,3117323,12325502,0,71.472548,71.478125
p14.pddl,termes-sat18-strips,5,1,2768,2768,3459583,0,3459584,3459584,13302051,0,92.396882,92.400837
p15.pddl,termes-sat18-strips,5,0,,,,,,,,,,
p16.pddl,termes-sat18-strips,5,1,988,988,457149,0,457150,457150,1995378,0,5.411646,5.415524
p17.pddl,termes-sat18-strips,5,1,1678,1678,3431495,0,3431496,3431496,14920543,0,62.252713,62.256589
p18.pddl,termes-sat18-strips,5,0,,,,,,,,,,
p19.pddl,termes-sat18-strips,5,0,,,,,,,,,,
p20.pddl,termes-sat18-strips,5,0,,,,,,,,,,
p020.pddl,tetris-sat14-strips,5,1,33,69,6004,0,6005,6005,61014,0,0.478024,0.519389
p021.pddl,tetris-sat14-strips,5,1,79,167,31633,0,31634,31634,315761,0,8.571185,8.781211
p022.pddl,tetris-sat14-strips,5,0,,,,,,,,,,
p023.pddl,tetris-sat14-strips,5,1,77,142,214901,0,214902,214902,3005495,0,36.22951,36.354715
p024.pddl,tetris-sat14-strips,5,1,64,124,990915,0,990916,990916,17207837,0,227.642762,227.848126
p025.pddl,tetris-sat14-strips,5,1,49,85,478830,0,478831,478831,7289952,0,43.282833,43.336153
p026.pddl,tetris-sat14-strips,5,0,,,,,,,,,,
p027.pddl,tetris-sat14-strips,5,1,90,169,90483,0,90484,90484,1204471,0,38.864015,39.198224
p028.pddl,tetris-sat14-strips,5,1,69,141,199071,0,199072,199072,2972566,0,68.710668,68.944679
p029.pddl,tetris-sat14-strips,5,0,,,,,,,,,,
p031.pddl,tetris-sat14-strips,5,1,91,202,260862,0,260863,260863,4045595,0,167.705358,168.204977
p032.pddl,tetris-sat14-strips,5,0,,,,,,,,,,
p033.pddl,tetris-sat14-strips,5,0,,,,,,,,,,
p034.pddl,tetris-sat14-strips,5,1,74,185,20668,0,20669,20669,208889,0,11.776182,12.197149
p035.pddl,tetris-sat14-strips,5,1,60,148,60799,0,60800,60800,806703,0,39.483109,40.010361
p036.pddl,tetris-sat14-strips,5,1,44,116,37174,0,37175,37175,489872,0,18.58977,18.983804
p037.pddl,tetris-sat14-strips,5,0,,,,,,,,,,
p038.pddl,tetris-sat14-strips,5,1,79,166,202475,0,202476,202476,3193611,0,87.424985,87.750694
p039.pddl,tetris-sat14-strips,5,0,,,,,,,,,,
p040.pddl,tetris-sat14-strips,5,0,,,,,,,,,,
bootstrap-typed-01.pddl,thoughtful-sat14-strips,5,1,32,32,50,0,51,51,223,0,0.0,0.00771
bootstrap-typed-02.pddl,thoughtful-sat14-strips,5,1,27,27,48,0,49,49,191,0,0.0,0.007634
bootstrap-typed-03.pddl,thoughtful-sat14-strips,5,1,32,32,51,0,52,52,244,0,0.003792,0.010141
bootstrap-typed-04.pddl,thoughtful-sat14-strips,5,1,30,30,1705443,0,2161636,2161636,9223068,456192,30.970303,30.976195
bootstrap-typed-05.pddl,thoughtful-sat14-strips,5,1,33,33,75,0,76,76,319,0,0.00378,0.007726
p11_6_53-typed.pddl,thoughtful-sat14-strips,5,0,,,,,,,,,,
p11_6_59-typed.pddl,thoughtful-sat14-strips,5,1,116,116,496,0,497,497,2370,0,0.090886,0.16619
p11_6_62-typed.pddl,thoughtful-sat14-strips,5,0,,,,,,,,,,
p13_7_78-typed.pddl,thoughtful-sat14-strips,5,0,,,,,,,,,,
p13_7_79-typed.pddl,thoughtful-sat14-strips,5,0,,,,,,,,,,
p13_7_86-typed.pddl,thoughtful-sat14-strips,5,0,,,,,,,,,,
target-typed-20.pddl,thoughtful-sat14-strips,5,1,141,141,1295,0,1296,1296,9404,0,0.230719,0.309333
target-typed-21.pddl,thoughtful-sat14-strips,5,0,,,,,,,,,,
target-typed-22.pddl,thoughtful-sat14-strips,5,1,149,149,1815,0,1864,1864,15107,48,0.26487,0.340333
target-typed-23.pddl,thoughtful-sat14-strips,5,1,124,124,2435,0,2436,2436,17401,0,0.3746,0.464247
target-typed-24.pddl,thoughtful-sat14-strips,5,0,,,,,,,,,,
target-typed-25.pddl,thoughtful-sat14-strips,5,1,113,113,1395,0,1406,1406,8817,10,0.278764,0.383154
target-typed-26.pddl,thoughtful-sat14-strips,5,0,,,,,,,,,,
target-typed-27.pddl,thoughtful-sat14-strips,5,1,132,132,1411,0,1412,1412,8865,0,0.279976,0.376741
target-typed-28.pddl,thoughtful-sat14-strips,5,0,,,,,,,,,,
p01.pddl,tidybot-sat11-strips,5,1,83,83,832,0,833,833,2783,0,0.529331,1.395252
p02.pddl,tidybot-sat11-strips,5,1,62,62,434,0,435,435,1540,0,0.27212,1.353083
p03.pddl,tidybot-sat11-strips,5,1,54,54,263,0,266,266,885,2,0.158872,1.230973
p04.pddl,tidybot-sat11-strips,5,1,30,30,97,0,98,98,338,0,0.075654,1.119485
p05.pddl,tidybot-sat11-strips,5,1,58,58,1397,0,1398,1398,4871,0,0.767945,1.853795
p06.pddl,tidybot-sat11-strips,5,1,119,119,2003,0,2004,2004,6358,0,1.307002,2.361056
p07.pddl,tidybot-sat11-strips,5,1,49,49,181,0,182,182,622,0,0.12844,1.193064
p08.pddl,tidybot-sat11-strips,5,1,34,34,79,0,80,80,280,0,0.049105,1.114177
p09.pddl,tidybot-sat11-strips,5,1,41,41,178,0,179,179,574,0,0.219403,2.116823
p10.pddl,tidybot-sat11-strips,5,1,78,78,361,0,363,363,1270,1,0.359686,2.256637
