Domain,Problem,Planner,solved,cost,length,expanded,time
ged-sat14-strips,d-3-6,solver_1,True,25.0,74.0,649.0,0.085174
ged-sat14-strips,d-11-6,solver_1,True,39.0,122.0,2055.0,0.20924
ged-sat14-strips,d-12-2,solver_1,True,46.0,143.0,2535.0,0.344804
ged-sat14-strips,d-10-2,solver_1,True,23.0,66.0,676.0,0.085272
ged-sat14-strips,d-9-5,solver_1,True,22.0,69.0,450.0,0.081316
ged-sat14-strips,d-10-5,solver_1,True,47.0,142.0,3113.0,0.348498
ged-sat14-strips,d-12-6,solver_1,True,63.0,192.0,3730.0,0.495664
ged-sat14-strips,d-10-1,solver_1,True,22.0,65.0,675.0,0.079188
ged-sat14-strips,d-12-8,solver_1,True,81.0,263.0,4963.0,0.769847
ged-sat14-strips,d-11-5,solver_1,True,34.0,104.0,1139.0,0.15499
ged-sat14-strips,d-11-1,solver_1,True,31.0,98.0,1516.0,0.155026
ged-sat14-strips,d-11-3,solver_1,True,35.0,104.0,1250.0,0.127901
ged-sat14-strips,d-10-6,solver_1,True,48.0,143.0,3256.0,0.371897
termes-sat18-strips,p06,solver_1,False,,,,
termes-sat18-strips,p14,solver_1,True,2944.0,2944.0,1422846.0,39.789552
termes-sat18-strips,p13,solver_1,True,1594.0,1594.0,120569.0,2.767438
termes-sat18-strips,p17,solver_1,True,934.0,934.0,118155.0,2.141104
termes-sat18-strips,p01,solver_1,True,162.0,162.0,50317.0,0.668628
termes-sat18-strips,p20,solver_1,False,,,,
termes-sat18-strips,p09,solver_1,False,,,,
termes-sat18-strips,p08,solver_1,False,,,,
termes-sat18-strips,p05,solver_1,True,390.0,390.0,1298843.0,21.373686
termes-sat18-strips,p04,solver_1,True,456.0,456.0,78246.0,1.009904
termes-sat18-strips,p03,solver_1,True,468.0,468.0,1003188.0,16.224761
termes-sat18-strips,p07,solver_1,True,638.0,638.0,2377816.0,45.959354
termes-sat18-strips,p16,solver_1,True,720.0,720.0,115602.0,1.627698
termes-sat18-strips,p19,solver_1,True,2458.0,2458.0,654032.0,18.308958
termes-sat18-strips,p18,solver_1,True,1534.0,1534.0,298754.0,8.2072
termes-sat18-strips,p02,solver_1,True,382.0,382.0,34539.0,0.446753
termes-sat18-strips,p10,solver_1,False,,,,
termes-sat18-strips,p12,solver_1,True,980.0,980.0,75787.0,1.13271
termes-sat18-strips,p15,solver_1,False,,,,
termes-sat18-strips,p11,solver_1,True,283.0,283.0,11936.0,0.137104
sokoban-sat11-strips,p06,solver_1,True,92.0,318.0,51139.0,0.832003
sokoban-sat11-strips,p14,solver_1,True,73.0,251.0,181315.0,2.798024
sokoban-sat11-strips,p13,solver_1,True,24.0,95.0,38248.0,0.914367
sokoban-sat11-strips,p17,solver_1,True,89.0,356.0,2284101.0,50.196942
sokoban-sat11-strips,p01,solver_1,True,80.0,219.0,49544.0,0.747938
sokoban-sat11-strips,p20,solver_1,False,,,,
sokoban-sat11-strips,p09,solver_1,True,4.0,433.0,1671.0,0.027118
sokoban-sat11-strips,p08,solver_1,True,84.0,366.0,332267.0,4.824449
sokoban-sat11-strips,p05,solver_1,True,114.0,501.0,157678.0,1.953987
sokoban-sat11-strips,p04,solver_1,True,79.0,343.0,48172.0,0.698615
sokoban-sat11-strips,p03,solver_1,True,41.0,129.0,12284.0,0.203212
sokoban-sat11-strips,p07,solver_1,True,31.0,77.0,3959.0,0.048403
sokoban-sat11-strips,p16,solver_1,True,18.0,47.0,108.0,0.019303
sokoban-sat11-strips,p19,solver_1,True,59.0,245.0,6845143.0,107.637013
sokoban-sat11-strips,p18,solver_1,True,114.0,519.0,6416626.0,129.220622
sokoban-sat11-strips,p02,solver_1,True,64.0,243.0,28795.0,0.342116
sokoban-sat11-strips,p10,solver_1,True,68.0,279.0,118606.0,1.576131
sokoban-sat11-strips,p12,solver_1,True,85.0,289.0,2421284.0,40.178988
sokoban-sat11-strips,p15,solver_1,True,120.0,486.0,709686.0,11.168779
sokoban-sat11-strips,p11,solver_1,True,119.0,506.0,2776201.0,69.316807
barman-sat11-strips,pfile06-022,solver_1,True,300.0,147.0,4388.0,0.133133
barman-sat11-strips,pfile07-028,solver_1,True,331.0,160.0,5910.0,0.195765
barman-sat11-strips,pfile08-029,solver_1,True,395.0,188.0,9179.0,0.350887
barman-sat11-strips,pfile09-033,solver_1,True,504.0,252.0,36078.0,1.447208
barman-sat11-strips,pfile08-031,solver_1,True,465.0,231.0,738323.0,30.708297
barman-sat11-strips,pfile07-026,solver_1,True,447.0,222.0,21245.0,0.605547
barman-sat11-strips,pfile10-037,solver_1,True,441.0,225.0,7979.0,0.363118
barman-sat11-strips,pfile08-032,solver_1,True,433.0,208.0,9927.0,0.378372
barman-sat11-strips,pfile06-021,solver_1,True,310.0,157.0,5195.0,0.169177
barman-sat11-strips,pfile08-030,solver_1,True,354.0,165.0,6379.0,0.25127
barman-sat11-strips,pfile09-036,solver_1,True,429.0,213.0,39532.0,1.5103
barman-sat11-strips,pfile07-027,solver_1,True,317.0,146.0,2501.0,0.095317
barman-sat11-strips,pfile10-039,solver_1,True,441.0,216.0,4176.0,0.215576
barman-sat11-strips,pfile07-025,solver_1,True,342.0,162.0,4957.0,0.168043
barman-sat11-strips,pfile09-035,solver_1,True,451.0,226.0,8618.0,0.361034
barman-sat11-strips,pfile06-023,solver_1,True,330.0,177.0,6389.0,0.175643
barman-sat11-strips,pfile06-024,solver_1,True,307.0,154.0,5141.0,0.151245
barman-sat11-strips,pfile09-034,solver_1,True,465.0,231.0,19888.0,0.753405
barman-sat11-strips,pfile10-038,solver_1,True,516.0,273.0,29628.0,1.235135
barman-sat11-strips,pfile10-040,solver_1,True,407.0,191.0,9465.0,0.423651
floortile-sat11-strips,seq-p08-015,solver_1,False,,,,
floortile-sat11-strips,seq-p08-016,solver_1,False,,,,
floortile-sat11-strips,seq-p06-012,solver_1,False,,,,
floortile-sat11-strips,seq-p09-018,solver_1,False,,,,
floortile-sat11-strips,seq-p06-011,solver_1,False,,,,
floortile-sat11-strips,seq-p01-001,solver_1,True,118.0,44.0,431171.0,3.992457
floortile-sat11-strips,seq-p05-010,solver_1,False,,,,
floortile-sat11-strips,seq-p05-009,solver_1,False,,,,
floortile-sat11-strips,seq-p02-003,solver_1,True,136.0,57.0,5339512.0,65.477108
floortile-sat11-strips,seq-p03-005,solver_1,True,127.0,51.0,7675425.0,99.862619
floortile-sat11-strips,seq-p10-020,solver_1,False,,,,
floortile-sat11-strips,seq-p07-013,solver_1,False,,,,
floortile-sat11-strips,seq-p04-008,solver_1,False,,,,
floortile-sat11-strips,seq-p02-004,solver_1,True,146.0,59.0,4593004.0,55.05143
floortile-sat11-strips,seq-p07-014,solver_1,False,,,,
floortile-sat11-strips,seq-p03-006,solver_1,True,128.0,52.0,7557719.0,98.26243
floortile-sat11-strips,seq-p01-002,solver_1,True,103.0,41.0,517010.0,4.867065
floortile-sat11-strips,seq-p10-019,solver_1,False,,,,
floortile-sat11-strips,seq-p04-007,solver_1,False,,,,
floortile-sat11-strips,seq-p09-017,solver_1,False,,,,
nurikabe-sat18-strips,p06,solver_1,True,64.0,64.0,101.0,0.174733
nurikabe-sat18-strips,p14,solver_1,False,,,,
nurikabe-sat18-strips,p13,solver_1,False,,,,
nurikabe-sat18-strips,p17,solver_1,False,,,,
nurikabe-sat18-strips,p01,solver_1,True,33.0,33.0,46.0,0.034984
nurikabe-sat18-strips,p20,solver_1,False,,,,
nurikabe-sat18-strips,p09,solver_1,True,100.0,100.0,218.0,0.953386
nurikabe-sat18-strips,p08,solver_1,False,,,,
nurikabe-sat18-strips,p05,solver_1,True,63.0,63.0,94.0,0.20612
nurikabe-sat18-strips,p04,solver_1,True,64.0,64.0,9790.0,1.433948
nurikabe-sat18-strips,p03,solver_1,True,51.0,51.0,82.0,0.083964
nurikabe-sat18-strips,p07,solver_1,True,76.0,76.0,150.0,0.342677
nurikabe-sat18-strips,p16,solver_1,False,,,,
nurikabe-sat18-strips,p19,solver_1,False,,,,
nurikabe-sat18-strips,p18,solver_1,False,,,,
nurikabe-sat18-strips,p02,solver_1,True,46.0,46.0,97.0,0.041146
nurikabe-sat18-strips,p10,solver_1,True,104.0,104.0,22676.0,10.570253
nurikabe-sat18-strips,p12,solver_1,False,,,,
nurikabe-sat18-strips,p15,solver_1,False,,,,
nurikabe-sat18-strips,p11,solver_1,False,,,,
peg-solitaire-sat08-strips,p06,solver_1,True,9.0,17.0,87.0,0.003656
peg-solitaire-sat08-strips,p14,solver_1,True,13.0,26.0,178.0,0.003735
peg-solitaire-sat08-strips,p13,solver_1,True,11.0,23.0,134.0,0.005764
peg-solitaire-sat08-strips,p17,solver_1,True,14.0,28.0,11533.0,0.099539
peg-solitaire-sat08-strips,p27,solver_1,True,19.0,40.0,38957.0,0.363378
peg-solitaire-sat08-strips,p22,solver_1,True,15.0,30.0,743.0,0.007807
peg-solitaire-sat08-strips,p28,solver_1,True,22.0,45.0,106042.0,1.043365
peg-solitaire-sat08-strips,p26,solver_1,True,18.0,36.0,468.0,0.007807
peg-solitaire-sat08-strips,p21,solver_1,True,15.0,30.0,267.0,0.003946
peg-solitaire-sat08-strips,p01,solver_1,True,4.0,7.0,7.0,0.0038
peg-solitaire-sat08-strips,p20,solver_1,True,14.0,29.0,626.0,0.007796
peg-solitaire-sat08-strips,p09,solver_1,True,10.0,20.0,57.0,0.003908
peg-solitaire-sat08-strips,p08,solver_1,True,11.0,21.0,107.0,0.003772
peg-solitaire-sat08-strips,p05,solver_1,True,7.0,14.0,39.0,0.003898
peg-solitaire-sat08-strips,p04,solver_1,True,7.0,13.0,60.0,0.002544
peg-solitaire-sat08-strips,p03,solver_1,True,5.0,10.0,21.0,0.0
peg-solitaire-sat08-strips,p07,solver_1,True,9.0,18.0,33.0,0.002364
peg-solitaire-sat08-strips,p23,solver_1,True,16.0,32.0,495.0,0.007769
peg-solitaire-sat08-strips,p16,solver_1,True,14.0,27.0,295.0,0.005936
peg-solitaire-sat08-strips,p24,solver_1,True,15.0,32.0,1022.0,0.011602
peg-solitaire-sat08-strips,p30,solver_1,True,30.0,60.0,109684.0,1.102459
peg-solitaire-sat08-strips,p25,solver_1,True,15.0,32.0,788.0,0.007762
peg-solitaire-sat08-strips,p19,solver_1,True,12.0,26.0,322.0,0.007752
peg-solitaire-sat08-strips,p18,solver_1,True,15.0,29.0,1938.0,0.019254
peg-solitaire-sat08-strips,p02,solver_1,True,5.0,9.0,12.0,0.003944
peg-solitaire-sat08-strips,p10,solver_1,True,12.0,23.0,1532.0,0.011446
peg-solitaire-sat08-strips,p12,solver_1,True,12.0,24.0,534.0,0.007769
peg-solitaire-sat08-strips,p29,solver_1,True,25.0,51.0,6680159.0,71.867144
peg-solitaire-sat08-strips,p15,solver_1,True,12.0,25.0,176.0,0.003921
peg-solitaire-sat08-strips,p11,solver_1,True,10.0,21.0,460.0,0.006694
maintenance-sat14-strips,p06,solver_1,True,76.0,76.0,78.0,0.092589
maintenance-sat14-strips,p14,solver_1,True,165.0,165.0,171.0,0.49542
maintenance-sat14-strips,p13,solver_1,True,164.0,164.0,174.0,0.499338
maintenance-sat14-strips,p17,solver_1,False,,,,
maintenance-sat14-strips,p01,solver_1,False,,,,
maintenance-sat14-strips,p20,solver_1,True,171.0,171.0,195.0,1.173672
maintenance-sat14-strips,p09,solver_1,False,,,,
maintenance-sat14-strips,p08,solver_1,True,78.0,78.0,79.0,0.092836
maintenance-sat14-strips,p05,solver_1,False,,,,
maintenance-sat14-strips,p04,solver_1,False,,,,
maintenance-sat14-strips,p03,solver_1,True,54.0,54.0,54.0,0.026945
maintenance-sat14-strips,p07,solver_1,True,84.0,84.0,86.0,0.096733
maintenance-sat14-strips,p16,solver_1,False,,,,
maintenance-sat14-strips,p19,solver_1,False,,,,
maintenance-sat14-strips,p18,solver_1,True,155.0,155.0,166.0,1.165442
maintenance-sat14-strips,p02,solver_1,True,53.0,53.0,54.0,0.030825
maintenance-sat14-strips,p10,solver_1,True,169.0,169.0,4519.0,0.4603
maintenance-sat14-strips,p12,solver_1,True,168.0,168.0,171.0,0.495409
maintenance-sat14-strips,p15,solver_1,False,,,,
maintenance-sat14-strips,p11,solver_1,False,,,,
elevators-sat08-strips,p06,solver_1,True,140.0,41.0,174.0,0.009715
elevators-sat08-strips,p14,solver_1,True,346.0,80.0,658.0,0.039364
elevators-sat08-strips,p13,solver_1,True,312.0,56.0,364.0,0.02365
elevators-sat08-strips,p17,solver_1,True,583.0,105.0,1383.0,0.090512
elevators-sat08-strips,p27,solver_1,True,952.0,186.0,4054.0,0.612302
elevators-sat08-strips,p22,solver_1,True,411.0,96.0,1629.0,0.15118
elevators-sat08-strips,p28,solver_1,True,869.0,188.0,4804.0,0.76598
elevators-sat08-strips,p26,solver_1,True,893.0,149.0,2818.0,0.404972
elevators-sat08-strips,p21,solver_1,True,312.0,82.0,823.0,0.072691
elevators-sat08-strips,p01,solver_1,True,66.0,20.0,94.0,0.002709
elevators-sat08-strips,p20,solver_1,True,569.0,110.0,1304.0,0.115725
elevators-sat08-strips,p09,solver_1,True,234.0,55.0,346.0,0.015543
elevators-sat08-strips,p08,solver_1,True,196.0,52.0,311.0,0.015537
elevators-sat08-strips,p05,solver_1,True,166.0,36.0,139.0,0.007228
elevators-sat08-strips,p04,solver_1,True,180.0,40.0,375.0,0.010303
elevators-sat08-strips,p03,solver_1,True,130.0,23.0,49.0,0.003954
elevators-sat08-strips,p07,solver_1,True,165.0,54.0,363.0,0.014136
elevators-sat08-strips,p23,solver_1,True,502.0,107.0,1450.0,0.161327
elevators-sat08-strips,p16,solver_1,True,337.0,83.0,860.0,0.06108
elevators-sat08-strips,p24,solver_1,True,985.0,146.0,3685.0,0.383246
elevators-sat08-strips,p30,solver_1,True,1053.0,207.0,3990.0,0.785615
elevators-sat08-strips,p25,solver_1,True,1048.0,173.0,4000.0,0.476047
elevators-sat08-strips,p19,solver_1,True,564.0,136.0,1956.0,0.144837
elevators-sat08-strips,p18,solver_1,True,497.0,118.0,1304.0,0.096314
elevators-sat08-strips,p02,solver_1,True,103.0,28.0,95.0,0.003788
elevators-sat08-strips,p10,solver_1,True,314.0,81.0,711.0,0.027619
elevators-sat08-strips,p12,solver_1,True,296.0,58.0,333.0,0.023074
elevators-sat08-strips,p29,solver_1,True,1121.0,203.0,6434.0,1.101587
elevators-sat08-strips,p15,solver_1,True,652.0,107.0,1761.0,0.089117
elevators-sat08-strips,p11,solver_1,True,162.0,39.0,166.0,0.011848
transport-sat14-strips,p06,solver_1,True,8355.0,571.0,72664.0,108.157304
transport-sat14-strips,p14,solver_1,False,,,,
transport-sat14-strips,p13,solver_1,True,2464.0,228.0,4811.0,2.413258
transport-sat14-strips,p17,solver_1,True,7647.0,377.0,12088.0,44.30194
transport-sat14-strips,p01,solver_1,True,2022.0,185.0,10310.0,4.753632
transport-sat14-strips,p20,solver_1,False,,,,
transport-sat14-strips,p09,solver_1,True,6030.0,363.0,6491.0,20.143155
transport-sat14-strips,p08,solver_1,True,6800.0,430.0,46136.0,208.192926
transport-sat14-strips,p05,solver_1,False,,,,
transport-sat14-strips,p04,solver_1,True,8355.0,571.0,72664.0,103.646166
transport-sat14-strips,p03,solver_1,True,2284.0,203.0,1958.0,1.38534
transport-sat14-strips,p07,solver_1,True,6030.0,363.0,6491.0,22.699407
transport-sat14-strips,p16,solver_1,True,7291.0,490.0,192418.0,163.357013
transport-sat14-strips,p19,solver_1,True,6115.0,342.0,10930.0,18.786244
transport-sat14-strips,p18,solver_1,True,6108.0,409.0,33413.0,130.157466
transport-sat14-strips,p02,solver_1,True,3940.0,336.0,15786.0,9.379363
transport-sat14-strips,p10,solver_1,True,7660.0,417.0,25977.0,74.015245
transport-sat14-strips,p12,solver_1,True,2395.0,238.0,5951.0,4.687047
transport-sat14-strips,p15,solver_1,False,,,,
transport-sat14-strips,p11,solver_1,True,2723.0,251.0,4968.0,3.541144
ricochet-robots-sat23-strips,p06,solver_1,True,31.0,249.0,971518.0,58.004626
ricochet-robots-sat23-strips,p14,solver_1,True,42.0,277.0,2740749.0,157.877261
ricochet-robots-sat23-strips,p13,solver_1,True,29.0,176.0,471035.0,31.047565
ricochet-robots-sat23-strips,p17,solver_1,False,,,,
ricochet-robots-sat23-strips,p01,solver_1,True,15.0,80.0,1496563.0,88.30006
ricochet-robots-sat23-strips,p20,solver_1,False,,,,
ricochet-robots-sat23-strips,p09,solver_1,False,,,,
ricochet-robots-sat23-strips,p08,solver_1,True,20.0,150.0,2757457.0,164.963346
ricochet-robots-sat23-strips,p05,solver_1,False,,,,
ricochet-robots-sat23-strips,p04,solver_1,False,,,,
ricochet-robots-sat23-strips,p03,solver_1,True,33.0,224.0,818926.0,48.833175
ricochet-robots-sat23-strips,p07,solver_1,True,43.0,304.0,661348.0,40.506905
ricochet-robots-sat23-strips,p16,solver_1,False,,,,
ricochet-robots-sat23-strips,p19,solver_1,False,,,,
ricochet-robots-sat23-strips,p18,solver_1,True,32.0,296.0,2972843.0,238.274801
ricochet-robots-sat23-strips,p02,solver_1,True,31.0,238.0,2093588.0,126.641251
ricochet-robots-sat23-strips,p10,solver_1,False,,,,
ricochet-robots-sat23-strips,p12,solver_1,False,,,,
ricochet-robots-sat23-strips,p15,solver_1,True,42.0,277.0,2740749.0,159.300939
ricochet-robots-sat23-strips,p11,solver_1,False,,,,
tetris-sat14-strips,p034,solver_1,True,241.0,94.0,46146.0,37.871924
tetris-sat14-strips,p036,solver_1,True,127.0,49.0,37460.0,25.78582
tetris-sat14-strips,p027,solver_1,True,154.0,78.0,405011.0,191.798208
tetris-sat14-strips,p033,solver_1,True,229.0,97.0,192936.0,163.860635
tetris-sat14-strips,p040,solver_1,False,,,,
tetris-sat14-strips,p028,solver_1,True,134.0,71.0,79573.0,33.066201
tetris-sat14-strips,p022,solver_1,False,,,,
tetris-sat14-strips,p035,solver_1,True,142.0,58.0,43329.0,36.527338
tetris-sat14-strips,p038,solver_1,True,139.0,68.0,335819.0,170.276083
tetris-sat14-strips,p023,solver_1,True,140.0,75.0,456489.0,88.30878
tetris-sat14-strips,p026,solver_1,False,,,,
tetris-sat14-strips,p032,solver_1,False,,,,
tetris-sat14-strips,p025,solver_1,True,90.0,50.0,445869.0,45.699393
tetris-sat14-strips,p029,solver_1,False,,,,
tetris-sat14-strips,p024,solver_1,True,117.0,61.0,1113751.0,291.983663
tetris-sat14-strips,p020,solver_1,True,77.0,39.0,15929.0,1.462434
tetris-sat14-strips,p031,solver_1,False,,,,
tetris-sat14-strips,p021,solver_1,True,140.0,64.0,14255.0,4.647661
tetris-sat14-strips,p037,solver_1,False,,,,
tetris-sat14-strips,p039,solver_1,True,185.0,90.0,396517.0,285.367762
scanalyzer-3d-sat08-strips,p06,solver_1,True,48.0,26.0,77.0,0.007595
scanalyzer-3d-sat08-strips,p14,solver_1,True,90.0,38.0,158.0,0.051863
scanalyzer-3d-sat08-strips,p13,solver_1,True,78.0,26.0,91.0,0.086065
scanalyzer-3d-sat08-strips,p17,solver_1,True,104.0,44.0,205.0,0.096692
scanalyzer-3d-sat08-strips,p27,solver_1,True,60.0,30.0,85.0,0.237134
scanalyzer-3d-sat08-strips,p22,solver_1,True,15.0,5.0,5.0,0.007033
scanalyzer-3d-sat08-strips,p28,solver_1,True,45.0,15.0,28.0,8.688442
scanalyzer-3d-sat08-strips,p26,solver_1,True,66.0,30.0,140.0,0.263686
scanalyzer-3d-sat08-strips,p21,solver_1,True,136.0,68.0,586.0,0.226887
scanalyzer-3d-sat08-strips,p01,solver_1,True,30.0,10.0,15.0,0.003795
scanalyzer-3d-sat08-strips,p20,solver_1,True,118.0,50.0,258.0,0.163617
scanalyzer-3d-sat08-strips,p09,solver_1,True,72.0,36.0,179.0,0.015351
scanalyzer-3d-sat08-strips,p08,solver_1,True,62.0,26.0,82.0,0.014196
scanalyzer-3d-sat08-strips,p05,solver_1,True,48.0,20.0,53.0,0.003924
scanalyzer-3d-sat08-strips,p04,solver_1,True,42.0,14.0,28.0,0.007725
scanalyzer-3d-sat08-strips,p03,solver_1,True,34.0,18.0,63.0,0.003382
scanalyzer-3d-sat08-strips,p07,solver_1,True,54.0,18.0,45.0,0.019075
scanalyzer-3d-sat08-strips,p23,solver_1,True,15.0,5.0,5.0,0.003903
scanalyzer-3d-sat08-strips,p16,solver_1,True,90.0,30.0,120.0,0.159128
scanalyzer-3d-sat08-strips,p24,solver_1,True,15.0,5.0,5.0,0.006138
scanalyzer-3d-sat08-strips,p30,solver_1,True,131.0,79.0,708.0,10.851997
scanalyzer-3d-sat08-strips,p25,solver_1,True,30.0,10.0,14.0,0.335383
scanalyzer-3d-sat08-strips,p19,solver_1,True,102.0,34.0,153.0,0.279793
scanalyzer-3d-sat08-strips,p18,solver_1,True,120.0,60.0,463.0,0.123725
scanalyzer-3d-sat08-strips,p02,solver_1,True,34.0,14.0,30.0,0.001593
scanalyzer-3d-sat08-strips,p10,solver_1,True,66.0,22.0,66.0,0.041384
scanalyzer-3d-sat08-strips,p12,solver_1,True,88.0,44.0,259.0,0.034218
scanalyzer-3d-sat08-strips,p29,solver_1,True,179.0,79.0,1421.0,16.847979
scanalyzer-3d-sat08-strips,p15,solver_1,True,104.0,52.0,354.0,0.064376
scanalyzer-3d-sat08-strips,p11,solver_1,True,76.0,32.0,117.0,0.028287
genome-edit-distances-sat14-strips,p06,solver_1,True,24.0,72.0,712.0,0.085204
genome-edit-distances-sat14-strips,p14,solver_1,True,77.0,249.0,6478.0,0.829238
genome-edit-distances-sat14-strips,p13,solver_1,True,46.0,143.0,2535.0,0.338397
genome-edit-distances-sat14-strips,p17,solver_1,True,60.0,184.0,4917.0,0.673453
genome-edit-distances-sat14-strips,p01,solver_1,True,25.0,74.0,649.0,0.085225
genome-edit-distances-sat14-strips,p20,solver_1,True,37.0,114.0,1557.0,0.172184
genome-edit-distances-sat14-strips,p09,solver_1,True,31.0,98.0,1516.0,0.151042
genome-edit-distances-sat14-strips,p08,solver_1,True,48.0,143.0,3256.0,0.367516
genome-edit-distances-sat14-strips,p05,solver_1,True,39.0,111.0,1781.0,0.160236
genome-edit-distances-sat14-strips,p04,solver_1,True,23.0,66.0,676.0,0.080893
genome-edit-distances-sat14-strips,p03,solver_1,True,22.0,65.0,675.0,0.082306
genome-edit-distances-sat14-strips,p07,solver_1,True,47.0,142.0,3113.0,0.344497
genome-edit-distances-sat14-strips,p16,solver_1,True,63.0,192.0,3730.0,0.483442
genome-edit-distances-sat14-strips,p19,solver_1,True,58.0,175.0,4149.0,0.686953
genome-edit-distances-sat14-strips,p18,solver_1,True,81.0,263.0,4963.0,0.762485
genome-edit-distances-sat14-strips,p02,solver_1,True,22.0,69.0,450.0,0.085178
genome-edit-distances-sat14-strips,p10,solver_1,True,35.0,104.0,1250.0,0.130676
genome-edit-distances-sat14-strips,p12,solver_1,True,39.0,122.0,2055.0,0.215235
genome-edit-distances-sat14-strips,p15,solver_1,True,70.0,219.0,7163.0,1.012461
genome-edit-distances-sat14-strips,p11,solver_1,True,34.0,104.0,1139.0,0.152363
agricola-sat18-strips,p06,solver_1,True,5831.0,103.0,1573.0,21.310883
agricola-sat18-strips,p14,solver_1,False,,,,
agricola-sat18-strips,p13,solver_1,True,1406.0,95.0,264586.0,123.725828
agricola-sat18-strips,p17,solver_1,False,,,,
agricola-sat18-strips,p01,solver_1,True,3275.0,53.0,910.0,6.096903
agricola-sat18-strips,p20,solver_1,False,,,,
agricola-sat18-strips,p09,solver_1,True,6935.0,133.0,1375.0,34.150816
agricola-sat18-strips,p08,solver_1,True,6569.0,125.0,475.0,21.131795
agricola-sat18-strips,p05,solver_1,True,5468.0,98.0,838.0,16.071175
agricola-sat18-strips,p04,solver_1,True,5100.0,88.0,238.0,10.514911
agricola-sat18-strips,p03,solver_1,True,4737.0,83.0,165.0,8.639569
agricola-sat18-strips,p07,solver_1,True,6202.0,116.0,444.0,18.639189
agricola-sat18-strips,p16,solver_1,False,,,,
agricola-sat18-strips,p19,solver_1,False,,,,
agricola-sat18-strips,p18,solver_1,False,,,,
agricola-sat18-strips,p02,solver_1,True,4004.0,66.0,110.0,5.946223
agricola-sat18-strips,p10,solver_1,True,7301.0,141.0,6376.0,94.474111
agricola-sat18-strips,p12,solver_1,True,1246.0,78.0,11038.0,4.245674
